Student_ID,Age,Gender,Ethnicity,Socioeconomic_Status,Parental_Education_Level,Disability_Status,GPA,Past_Academic_Performance,Current_Semester_Performance,Courses_Failed,Credits_Completed,Study_Hours_per_Week,Attendance_Rate,Number_of_Late_Submissions,Class_Participation_Score,Online_Learning_Hours,Library_Usage_Hours,Disciplinary_Actions,Social_Engagement_Score,Mental_Health_Score,Extracurricular_Activities,Dropout_Risk
643,29,Female,Other,High,High School,0,1.63,Above Average,81,0,111,21,94.76981338217216,3,7.650685743770371,11.934486746517267,8.501468457785636,2,5.245440656650363,3.9308363785570424,3,0
644,26,Female,White,Low,High School,0,3.63,Below Average,93,0,96,9,52.52601133361674,0,1.5855596829166207,7.779662032008783,3.4469352540788907,0,8.164480420765715,9.851713495731666,0,0
645,27,Female,Asian,Low,High School,0,2.0,Below Average,59,2,102,29,83.2924682300064,5,5.927722993275321,17.795156299463077,0.5684154432599409,0,7.4933517979437525,2.8488093093573648,0,0
646,27,Female,Other,Medium,High School,0,3.69,Above Average,99,1,24,22,53.58396898376673,9,8.961977982793956,6.039638261714675,9.274332317865078,1,4.003251833277885,1.925329476079482,4,0
647,29,Female,Other,Low,Bachelor’s,0,2.38,Below Average,67,4,68,12,85.31064929825328,1,1.0878660888456082,8.641020550080949,1.9655583804832244,0,0.82738684750857,3.813127601706614,3,0
648,18,Female,Hispanic,Medium,Bachelor’s,0,3.31,Below Average,53,1,12,31,51.698566066647544,4,4.729140445341385,10.558183956631364,5.147645805484968,1,7.685001073627778,8.9702631048573,2,0
649,23,Female,Hispanic,High,Bachelor’s,0,2.3,Above Average,58,1,19,19,92.12288638553937,7,7.503531224083427,5.460776657724951,10.136771305068471,2,1.6870102894024375,5.696667500457562,0,0
650,24,Male,Hispanic,Medium,High School,0,3.76,Average,56,3,88,17,73.29719754649923,2,6.114913343823432,18.169897349065888,1.4703516087439783,2,0.16376906478478337,2.2208509534348724,0,0
651,25,Male,Asian,Low,High School,0,1.82,Below Average,99,0,89,20,54.672695633443894,8,1.0058565659662388,9.290671693161944,1.9087721967593367,1,8.433026752039908,2.8224914464368553,2,0
652,27,Male,Asian,Medium,Bachelor’s,0,1.95,Below Average,57,2,26,26,85.3409722505072,6,3.966061253509724,8.483112182380339,0.924993109611062,2,5.782538453367186,3.8013459593460697,0,0
653,26,Female,White,Medium,PhD,0,2.73,Below Average,92,0,92,24,74.46450787518813,8,5.07239498216864,16.995060978686652,14.941186933602399,1,8.916660355357584,6.31150064031437,2,0
654,19,Female,Hispanic,Low,High School,0,1.7,Below Average,56,0,20,17,59.54744294377214,0,9.958456017162728,6.239568032957969,5.806151529023719,0,4.845880831976181,3.991410458898586,1,0
655,28,Female,Other,Medium,Master’s,0,1.99,Above Average,90,1,57,24,50.78361869443629,4,1.7860790932365278,16.349306890219218,13.586927516019518,2,9.26481100711403,7.723486738803945,2,0
656,27,Male,Black,Medium,Bachelor’s,1,3.86,Average,89,3,14,6,70.89991298627686,2,9.824237671601125,2.4454570544269894,4.403784576364231,0,3.5397174797886377,6.546642005667669,1,0
657,19,Female,White,Medium,Bachelor’s,1,3.94,Average,52,0,78,39,54.281461536426775,3,3.761497842294439,3.655770667297993,11.298038477107436,0,7.245220023342929,8.86441363618006,4,0
658,22,Male,Asian,Low,Bachelor’s,0,2.44,Above Average,66,4,73,23,54.70848491236186,3,2.0032048607382134,19.016833323434696,3.2859992446856836,1,3.0098650926178347,5.508656437234278,4,0
659,22,Male,White,Medium,High School,0,3.81,Average,51,4,23,10,63.36647741813384,6,4.14109082123996,16.84894981615416,7.474870644723754,2,0.011636643279784309,3.98058772690961,0,0
660,23,Female,White,Low,High School,0,2.86,Below Average,64,0,59,18,81.52291486212121,9,6.1399512403481715,7.757978029128125,12.369236089436694,2,3.7974453454895674,9.966444110228837,2,0
661,20,Female,White,Low,Bachelor’s,0,2.17,Average,95,1,35,8,76.49553042804746,7,2.1349739391099587,12.769128974340589,12.245015983426239,0,7.3776551310923875,4.200699896266202,0,0
662,25,Male,White,High,High School,0,3.26,Above Average,78,1,81,26,53.44936541293403,9,2.9143908330212778,18.859403788619115,11.914210760440117,0,1.5002417944651392,4.857423758024608,2,0
663,18,Male,Black,Medium,Master’s,0,3.15,Above Average,99,2,78,38,98.4215637946235,4,8.545465017352898,4.237178057281685,12.356016195578293,1,5.04802033207393,8.282145028222795,0,0
664,23,Male,Hispanic,Low,Bachelor’s,0,3.97,Below Average,97,3,16,31,94.35843441472954,9,9.990094616688678,1.180209404460013,3.172084219588189,2,2.12321484850715,1.7977261050378335,4,0
665,21,Male,Other,Low,High School,0,2.16,Average,71,1,25,11,62.96127435725791,6,3.181726914984264,10.749361290106105,7.233244088405797,1,0.7462412141910291,4.478410954526632,4,0
666,18,Female,White,Low,Bachelor’s,0,3.18,Average,53,2,64,7,56.11692879810706,2,1.4885680394994028,2.8519375732718655,7.273072118957379,1,6.174519819443162,1.7713908409445556,0,0
667,24,Male,White,Low,High School,0,1.63,Above Average,55,4,87,37,97.1201432378495,2,7.931708199940416,3.746381854227503,13.357537310218687,1,9.51967622303403,2.253752800054821,2,0
668,26,Female,White,Low,Bachelor’s,1,1.78,Below Average,87,4,110,6,73.05708889403499,2,6.0045568727514524,17.83078379463159,4.453377440991432,2,3.1070421871791707,1.0417674294820625,3,0
669,21,Female,Hispanic,Low,Bachelor’s,0,1.51,Average,75,4,65,20,65.5583482385718,3,1.0040114337560113,0.14806917289782673,13.972438400835724,1,5.806458003599504,1.085898633241377,2,1
670,21,Male,Asian,Medium,Master’s,0,4.0,Above Average,60,0,114,29,74.51790175825937,5,9.46771481436021,16.33640052927737,6.761936044591486,2,9.536033677507945,4.422591005525668,0,0
671,23,Male,Asian,Medium,Bachelor’s,1,3.51,Average,75,3,13,19,88.6372072273206,4,0.7804952839989199,10.339015526712153,10.046805047661282,1,6.504833499946875,8.282474244529986,2,0
672,29,Male,Black,Medium,Bachelor’s,0,3.47,Average,66,2,109,28,58.41926491515272,7,6.253564016336411,11.185887752906007,4.033246684190016,0,6.7311330230995425,6.283039245325238,1,0
673,20,Male,Asian,Medium,Bachelor’s,0,2.77,Below Average,73,3,57,19,88.37479167546536,4,4.239372558935814,13.435359209127249,6.154471602469609,1,1.789285115608359,6.71422639723879,2,0
674,29,Male,White,Low,Master’s,0,2.25,Below Average,77,0,26,35,87.47233939669327,4,5.566239182399358,8.628899846160207,10.647013981037107,1,4.926096788528267,5.673243138263978,4,0
675,23,Female,White,High,High School,0,1.88,Average,84,2,45,18,76.967410242044,9,2.132141956601444,2.312237763848295,7.69120712776514,2,3.6708274708724664,8.378138297535028,4,0
676,24,Male,White,High,High School,0,2.21,Above Average,80,2,79,18,93.29211443747909,1,6.8811039925065165,2.056404476096476,13.960620175325008,0,4.7095685239103,8.92340852667557,1,0
677,28,Other,Black,High,High School,0,2.44,Below Average,62,1,89,10,56.60716890849303,4,9.597196891333397,15.087243983678851,11.056874488462162,0,8.008265764418772,8.647666553308378,2,0
678,27,Male,White,High,High School,0,3.39,Average,84,3,102,18,79.77395033328365,6,4.584258740449156,4.420702865345698,8.466043882659,2,4.6069898774609825,8.309188952227352,3,0
679,27,Female,Asian,High,Bachelor’s,0,2.85,Average,65,3,109,21,72.46715262509107,1,5.229582775682272,0.562033672352884,13.300046349783122,2,0.6285067825783508,2.6444176620695545,2,0
680,20,Female,Hispanic,Medium,Bachelor’s,0,1.69,Below Average,64,1,47,22,71.11460564179158,5,2.398116705688813,19.592277781978822,9.983345831831166,0,9.05541661150863,6.34488602828699,4,0
681,24,Female,Hispanic,Low,Bachelor’s,1,1.55,Average,92,4,110,24,62.62805356347627,6,8.918679837510812,19.607830387213866,9.709807101306485,2,5.448158874519706,6.2394687648853315,4,0
682,20,Female,Other,Medium,High School,0,1.76,Average,67,0,71,21,68.6139828404954,4,9.711744051399583,7.562826746875597,3.695569997214409,0,9.24494358530292,5.7514960337287695,0,0
683,19,Female,Asian,Medium,Bachelor’s,0,2.53,Above Average,96,3,57,20,55.40753780118329,8,7.862968850860543,0.5104768911422641,5.922854482923164,1,5.723545120276245,5.327315103670894,4,0
684,29,Female,White,Medium,High School,0,3.83,Average,86,1,19,36,62.57994848824126,3,5.42773502159804,14.545293171854993,10.249554789060323,1,0.6963631597506059,1.8025342946774514,0,0
685,27,Female,Hispanic,Medium,Bachelor’s,0,3.09,Average,97,2,114,13,63.59825538890413,9,9.567968245086307,16.620241209713384,13.376875672247367,0,5.528693935257713,1.9194691051559976,4,0
686,21,Female,Asian,Low,Bachelor’s,1,3.5,Below Average,97,1,45,31,86.03339337300697,0,1.538500553672768,2.5002738023161952,4.733212104673728,0,5.757389324926806,9.120534133965611,4,0
687,29,Male,Hispanic,Medium,High School,0,2.67,Above Average,98,4,38,37,52.42752136044316,7,4.7849085989521845,2.7091722981847255,3.2322843291447705,1,2.143398793429756,6.671677952090787,3,0
688,25,Male,White,High,High School,0,2.4,Below Average,90,0,87,14,82.55961540754303,7,5.376057067264131,16.44447999393581,8.905439682237837,1,4.710290841043767,3.3608549304820574,0,0
689,26,Female,Hispanic,Medium,High School,0,1.77,Average,76,4,13,21,61.07049548965949,6,4.919164197523767,18.438147774304696,1.0079564715406968,0,4.594415118736514,3.513703502921106,0,1
690,24,Female,Other,Medium,Master’s,0,3.69,Below Average,84,2,53,21,54.0930752958147,7,8.024182871787032,15.815096733482992,10.718125521750078,2,6.228761490206036,6.491753484837671,4,0
691,18,Female,Other,Low,Master’s,0,3.46,Above Average,94,2,65,22,65.0403080542717,1,6.7040289101636406,4.014898983390591,10.547078149312213,2,2.596140986739204,4.662414771720959,0,0
692,20,Female,Hispanic,Medium,Bachelor’s,0,1.92,Average,84,2,51,27,61.22364347143014,2,1.2665846591826169,8.230424388684419,5.324490464792326,0,5.817484179481937,4.971917538865851,4,0
693,29,Other,Asian,High,High School,0,2.78,Average,77,2,109,38,77.60161879199251,8,3.464513073430604,12.016848517318282,13.390164800173526,2,2.4095204263694283,1.5458499148007712,4,0
694,26,Male,Asian,Medium,Bachelor’s,0,2.72,Below Average,88,1,118,12,67.86882017239812,0,3.3907684838688636,3.205869476416574,7.532717123086913,1,4.464452722039066,2.248652683987703,2,0
695,29,Male,Asian,Medium,Bachelor’s,0,3.06,Average,87,2,22,17,98.29968712041631,7,5.6563219279292865,4.212049852650166,9.686474260394052,1,1.2270569933730702,4.540153839072963,0,0
696,18,Male,Hispanic,Medium,Bachelor’s,0,3.87,Average,58,2,55,27,98.17747996954253,7,2.9145841765789693,5.6577214413711,3.1436772290750676,2,0.37300547861478184,7.297177779412916,1,0
697,26,Male,Asian,Medium,High School,0,2.95,Average,61,1,91,24,72.18576345601198,6,1.172717695539106,10.19026540581673,6.2601050274,0,3.205873059917339,1.4322284883992182,0,0
698,25,Female,White,Low,High School,0,2.85,Below Average,64,2,42,26,89.75437303301298,4,6.536826656571354,10.216097743550952,12.936263104046523,1,2.7457175064974146,4.011020135479749,0,0
699,18,Male,Other,Medium,Bachelor’s,1,1.63,Above Average,70,4,30,27,50.663427043043754,3,8.510369385350225,16.285890386951053,3.194093214485142,1,4.069359120313467,7.255647567410643,3,0
700,23,Female,White,Medium,High School,0,1.66,Above Average,84,4,89,39,77.39057923624013,9,9.31608095465924,15.06020401375251,5.858615663887033,1,9.619826200003397,8.128457114052623,1,0
701,22,Male,Asian,Medium,High School,0,1.97,Below Average,91,3,88,7,87.16495861534895,9,9.725784176594757,18.27471350219884,4.771148166421949,2,5.222292947703284,2.71198633685782,1,0
702,23,Female,White,Medium,High School,0,1.58,Above Average,82,4,66,38,60.8471612703668,9,7.81116846209014,16.65803445649193,2.266652772971702,0,5.531767061367566,7.583384187041115,3,0
703,27,Female,Asian,High,Bachelor’s,0,3.36,Average,68,0,78,37,53.058587758297186,9,1.3970242829190216,5.077550966113094,4.345768771913034,2,9.416010387873742,9.598705246711265,3,0
704,29,Male,Hispanic,Low,Master’s,0,3.31,Average,72,0,79,21,57.79594679532279,5,8.531118242367246,6.625935386079997,3.491584253628251,0,9.21147137591833,9.161309350868034,0,0
705,22,Female,White,High,PhD,0,1.84,Average,62,0,111,23,72.09240435869285,0,3.9996007338247397,10.008464872650675,13.85390445691991,0,8.841119539004179,8.104384696397581,2,0
706,23,Male,Hispanic,Low,Bachelor’s,0,3.59,Average,93,1,76,34,75.3185710378131,4,7.299113137923636,0.2854226912728919,11.116182068141939,2,0.9799474202971303,7.410940174372044,3,0
707,22,Male,Hispanic,Medium,Bachelor’s,0,1.89,Average,50,4,57,27,69.04425610543842,3,5.312680049608359,18.078040125674427,4.741523726742365,1,6.342974105203304,3.1162447721779327,1,1
708,28,Male,Black,Low,High School,0,2.25,Average,78,0,85,19,71.998688352119,3,8.286061336487837,0.8868842512467845,11.450085798640647,0,8.080989804935118,6.70512904343301,1,0
709,29,Male,Asian,Medium,Bachelor’s,0,2.12,Average,73,3,109,18,73.51174798046407,6,4.255057328396886,6.448825416332726,0.33209929550807094,2,8.355746895770949,6.7894659442926635,0,0
710,22,Male,Other,Medium,High School,0,2.43,Average,65,1,42,6,88.47183308005481,8,0.6179381074002077,11.383495823928133,7.897870661567099,1,5.779071425018961,4.6613919888341915,2,0
711,21,Female,Asian,Low,Bachelor’s,0,2.14,Average,74,3,45,22,55.26209490388262,7,5.568237108824708,10.356827772137315,3.7550184560200965,0,0.17495547486169105,5.437139155308438,4,0
712,20,Female,Other,Medium,High School,1,2.72,Below Average,72,4,42,10,88.4475233579698,7,1.7129055466767318,13.089197856517494,1.7148310771277124,0,9.73712901641735,7.246256393572361,3,0
713,20,Female,Asian,High,High School,0,2.52,Above Average,77,2,40,36,84.43136511474991,4,9.655176323529226,10.55040350588418,13.256377925077329,1,4.721967027581214,9.5689138213938,3,0
714,21,Male,Hispanic,Low,High School,0,3.97,Average,96,3,30,25,87.08304047381591,5,5.269630658254916,4.580028514060688,2.9901080139385887,0,3.935958952735982,3.6577558759692845,0,0
715,26,Female,White,Medium,High School,0,1.64,Below Average,65,2,36,32,86.72341929376614,1,5.535587938372605,4.0215637558774375,12.335866394194234,2,3.94948713677263,3.217268367616956,2,0
716,19,Male,White,Medium,High School,0,1.86,Below Average,92,1,100,31,73.52959079008919,2,9.072657128148178,18.144941381509973,6.198340162376568,0,4.241508800582665,6.416262030689845,1,0
717,26,Male,Black,Medium,High School,0,1.63,Average,87,3,81,6,60.570009228045,4,6.245852451511748,5.279334734711851,0.2143615506105051,0,2.42180718172753,2.177192002972239,1,1
718,18,Female,Other,Low,PhD,0,3.06,Above Average,60,3,110,37,76.8314452150902,1,3.027293771897072,5.6195446775902695,10.987992439515379,1,3.2733362574982983,6.242795474390325,4,0
719,18,Male,Other,Low,Bachelor’s,0,1.64,Average,52,1,71,20,97.89910268045497,2,2.9609461691337113,8.259057922006892,8.945396373290519,2,9.853576097747393,1.7996633656428773,1,0
720,22,Female,Other,Low,Bachelor’s,0,3.59,Average,64,1,105,26,79.42628406966818,3,5.0157864990645615,2.788766542999479,5.16257824751729,1,3.6816800025609417,5.415254916440579,3,0
721,23,Female,Hispanic,Low,Master’s,0,2.78,Below Average,50,0,35,17,50.55235726063888,5,8.66608228929159,10.145456888464807,4.22318900889395,2,5.26725016473789,6.583729372421803,4,0
722,23,Male,Other,Low,PhD,0,2.82,Average,56,4,75,6,52.98554524381953,4,7.9472934073627854,13.300635234042629,1.1053687855565208,1,8.482942659752185,1.6309867534555766,2,0
723,20,Male,White,Medium,Bachelor’s,0,2.9,Above Average,50,3,21,18,99.64317168017762,9,9.627405860568448,15.720009841547338,14.121383922529084,0,5.274278111088635,2.8625783675376635,4,0
724,24,Male,Hispanic,High,Master’s,0,1.93,Average,98,3,31,32,53.59731796197202,3,0.7188612285220364,14.229084837284582,7.409773270381285,2,3.244534216181676,4.0183685639157245,2,0
725,26,Female,Asian,High,High School,0,1.99,Below Average,81,1,26,11,52.302258002244926,1,2.6832606896433866,2.952719281605274,1.2828677636416201,2,5.237509769185301,4.3173882566754305,1,0
726,28,Male,Other,Medium,High School,1,2.3,Average,58,1,16,22,67.65121346793276,4,0.8020770781372599,9.12134289941848,13.030195766167058,0,1.1408631043909745,7.084941789287425,0,0
727,29,Male,Other,Low,Bachelor’s,0,2.98,Below Average,78,4,116,8,98.46586016346683,4,7.5107919390243625,0.7717240161635686,4.182497592267251,1,1.3000695523276984,5.761192065035717,4,0
728,27,Male,Asian,Low,Bachelor’s,0,2.03,Average,75,1,77,34,65.93375768664329,6,1.4083368915038363,0.35595993441898566,3.0540407360198225,2,6.941075322306689,4.438976232747942,4,0
729,25,Female,Other,Medium,Bachelor’s,0,1.79,Average,72,2,46,28,70.49420654376354,0,0.9988631799760672,8.802608365476011,4.214061575133281,0,9.174606572597456,5.05608628907485,3,0
730,23,Male,Asian,Low,High School,1,3.93,Average,94,2,47,24,81.70385306042827,3,5.616722070995576,5.05920988915258,8.468571879106669,0,7.256781334885183,1.116790035852153,3,0
731,29,Male,Hispanic,Medium,High School,0,1.55,Below Average,92,2,105,35,51.20559196631989,4,4.114847121191585,13.667215897467255,1.1108472674555476,2,0.7461324065735719,7.934727513768671,2,0
732,25,Female,White,Medium,Bachelor’s,1,3.51,Above Average,78,2,20,28,94.8881788759594,7,7.151013387624671,14.484815736268251,7.226353636840146,2,4.028956110310057,1.3690421982530423,0,0
733,29,Female,Asian,Medium,High School,0,3.47,Average,87,4,10,11,75.9721508777216,7,4.87015391700273,17.908074491165113,13.43615167686469,2,0.025535882680637334,8.463857436303094,3,0
734,22,Male,Black,Medium,Bachelor’s,0,2.24,Average,82,3,34,30,73.3405453002029,0,4.253345959404528,15.213650270780775,2.8225739376918577,0,5.112067433256328,5.868968692732571,3,0
735,25,Male,Asian,High,Bachelor’s,1,1.84,Average,56,2,51,17,93.03633311033153,4,4.255004487469709,0.9648824627308339,4.967831582283658,1,1.9320448488185138,5.750372721020653,1,0
736,27,Male,Other,Medium,Bachelor’s,0,1.86,Average,61,1,61,12,97.65382946790106,9,8.718763803988546,7.432460207155353,5.941829475774791,1,8.681466487286567,7.341207649958794,1,0
737,29,Female,Hispanic,Medium,Bachelor’s,0,3.24,Average,80,2,33,9,71.17126158234174,0,3.9522565072246643,5.460467035042442,8.793310672908678,2,1.043350528690824,8.736035793881188,3,0
738,21,Male,Hispanic,High,Master’s,0,3.11,Average,81,4,62,17,58.62205396466153,0,3.333971277696335,7.722648996543224,13.788813697894673,0,0.014333986470304039,9.483815318316978,2,0
739,27,Female,Asian,High,Bachelor’s,0,3.46,Average,69,1,116,33,90.78546350010365,1,3.3853507702272934,3.2015131793740315,5.918088123636382,0,4.511460431137603,5.890328985195864,0,0
740,25,Female,White,Medium,Bachelor’s,1,3.84,Below Average,66,2,65,24,70.16302106112435,1,1.9660079681489029,1.9540820738118692,1.0372926101664541,2,1.5543330392573917,2.3559240879002643,3,0
